text,span1,label
"‘ We are an aggressive company , ’ admitted David Wheeler , operations director at this plant and at Rechem 's other incinerator , at Fawley .","[8, 9]",1
"She had met him back home in the west country when he had come to supervise a show put on by one of the big ready-to-wear labels , Carnega , for whom he worked as a junior member of the design team .","[18, 19]",1
This effectively restricted their use to the wealthy and to those whose claim to assistance under the ban was incontrovertible .,"[2, 3]",1
"Until one morning in June 1988 when George Tyson turned on the radio to hear a small , investment business called Barlow Clowes had collapsed .","[24, 25]",1
"In low politics , common opinion — no less common for being expensively hired by Conservative Central Office — encouraged him in the belief that he should fight much of the election sitting down .","[27, 28]",1
"Sitting alone , he lit his cigarette , the first of the day , and there came that faint swimming in the head , a tautening of the gut .","[16, 17]",1
"In May last year the Court of Appeal upheld a judgment against the friend for more than £5,500 damages for negligence because he had owed the accountant a duty of care .","[24, 25]",0
"Not at Paul Hill 's remembrance of beatings past , when he could hear the sound of steel-tipped boots running to take part in the fun , and once heard a principal medical officer , no less , telling colleagues : ‘ Do n't walk his face , do n't walk his face . ’","[21, 22]",1
"‘ The locals come for the entertainment , and to see who 's buying into their village , ’ observed one auction-goer .","[10, 11]",0
"Biblical motifs recur — some art-experts call them sermons in stone , and their messages would certainly have been clear to the often-illiterate medieval pilgrims trudging to Santiago de Compostela in Spain .","[25, 26]",0
Find the Englishman .,"[0, 1]",0
I should think I 'll be dead just then !,"[2, 3]",0
I do n't think you can see things the way I see them .,"[3, 4]",0
Who do you want to go and gurgle at ?,"[7, 8]",0
There were also some lines intended for local consumption : ‘ Higher petrol prices from the Liberal Democrats … that 's not gon na help a rural area …,"[5, 6]",0
Watch !,"[0, 1]",0
"He could not speak Masai so he always was accompanied by this man , a Nandi , who , I am afraid , does not speak Masai very good . ’","[9, 10]",0
Workers from the integrated playscheme subsequently supported a local special school in integrating under fives into a playgroup .,"[6, 7]",1
"you see put John , one of us start trussing early but we did n't need one Ann 's got another team in the other room doing it .","[1, 2]",1
"‘ He was one of my boys , ’ she said in explanation to the CID sergeant who was leading the party as they bumped over the rough road , through the thick mud and on to the dry embankment .","[10, 11]",0
She had to go on a bus actually .,"[3, 4]",0
"and then Ann started that little line trussing you see , so we 've done it between us but I 've got a thousand to do and she 's got about four","[9, 10]",1
"However , for details of disposal the individual site licences must be consulted .","[12, 13]",1
"Forster reached for his mask , just as the hissing gas noise sounded right on top of him , ending with a little shriek .","[12, 13]",0
"First , it distanced the riots from the social , economic , political , and other grievances which had been linked to them by locating the cause outside the ‘ social problems ’ of inner-city dwellers and in the ‘ simple greed ’ of the drug barons to accumulate ‘ loot ’ .","[3, 4]",1
"In some cases additional subscriptions may be obtained , in others full responsibility may be avoided .","[7, 8]",0
"For example , lower working-class people are more likely to be mesomorphic as a result of their diet and continual manual labour , and this class grouping is more likely to be found represented in the criminal statistics .","[32, 33]",1
Only you can help me .,"[3, 4]",0
"This species has a finely toothed margin ; a large , wide leaf born on a long stem .","[13, 14]",0
They want to kill him .,"[1, 2]",0
"‘ If she took her poor child back to his father and gave her husband a second chance , she would n't need money . ’","[12, 13]",1
"Right , what do you think ?","[5, 6]",0
"The twelfth century was characterized , therefore , by fewer but more protracted wars , which smouldered for long periods between short , sharp bouts of conflict , like the war that covered must of the reigns of Henry I of England and Louis VI of France , the one inaugurated by the great rebellion of 1173 , which outlived both Louis VII and Henry II , or that against Catalan claims in the south .","[32, 33]",1
"First of all , let us remind ourselves of the traditional picture of children drawn for us by some great philosophers of the past .","[14, 15]",1
"Except , mind you , the , the rough , the erm rugby club gave the band a bit of er , a rough seeing to .","[24, 25]",1
Did you win any money today ?,"[2, 3]",0
I like sailing alone at night .,"[1, 2]",0
"no I feel about I I 'll I 've said to Ann , no I feel alright Ann but you know just I du n no I 'm not quite myself am I ?","[20, 21]",0
"The intermediate , or dynamic , level is concerned with less frequent and often irregular events , e.g. a temporary lack of water because of fire , frost or excessive demand from an increasing populace .","[33, 34]",0
"Next morning Ruth was down in the kitchen early , eagerly hoping to find Sean there .","[11, 12]",0
The ‘ conversion ’ of the UK government has been briefly described earlier ; it is manifested in their July 1989 commitment to spend £10m. on climate change research in 1989/90 and the confident request to them from the Advisory Board for the Research Councils ( ABRC ) for an extra £11m. in 1990 and £13m. in the two succeeding years for additional environmental research .,"[16, 17]",0
