text,span1,label
"The character of the rocks , and their setting in the past geography at the time when they accumulated , diagnoses the climatic setting in which the extinct fauna lived , and climate imposes certain restraints on possible modes of life .","[33, 34]",1
"The boxing match ‘ is the public incarnation of all conflict ’ ( II , 32 ) , totalizing in its own struggle the whole of ‘ contemporary irreducibilities and fissures ’ ( II , 26 ) :","[10, 11]",0
Ellen and I lingered on in Mama Sipcott 's for another hour and a half ; indulging in the sailor 's shorebound pastime of planning the perfect voyage .,"[16, 17]",0
"He knew about the light shining in darkness , and had come , for reasons completely different from Alexander 's desire for exactness , specificity , to mistrust figurative language .","[5, 6]",1
"Task analysis can be very expensive in skilled manpower , but in looking at cost/value it is important to include in value the increase in mutual understanding which occurs when a multi-disciplinary team conducts the analysis .","[12, 13]",1
Family achievements and disappointments .,"[1, 2]",0
"Sensational media and police reports in 1989 seemed to suggest an increased use of ‘ crack ’ among young people in parts of south London , Liverpool , and Birmingham — with attendant fears that this particularly dangerous substance might become widespread , as it was reported to be in parts of the United States .","[32, 33]",1
"WHEN IN DOUBT , GO BACK TO ARISTOTLE","[5, 6]",1
"The room , which contained nothing superfluous , nothing pretentious , was both pleasing and extraordinarily comforting and , for a moment , he wondered why .","[6, 7]",0
Hobbes is not using an inductive argument here ; the ‘ possibility apparent ’ is not an inductive argument from observations about past children but is meant to refer to some discernible feature of present ones .,"[34, 35]",1
"The document , and the legislation that derived from it , pointed to a positively discriminatory approach : with both central and local government supplementing existing programmes in such a way as to strengthen local economies , as well as the physical and social environment .","[30, 31]",1
"It helped us to derive Biot-Savart 's law , it will come handy later in solving certain radiation problems , and it often leads to nice formulae , e.g. for the magnetic flux crossing a surface , defined as formula that may be rewritten in terms of the vector potential as follows : formula where C is the curve enclosing the surface .","[15, 16]",0
"have it tea time Oh , we , probably have it about five o'clock everybody , and Lyn and Michael come in early and have theirs as well .","[20, 21]",0
"The back of Lawton 's head shook , his radio-projected voice crackling .","[3, 4]",0
"The passionate obsession with her husband Diego Rivera , her flamboyant appearance , but most of all her physical and emotional pain have come to dominate responses to her work .","[26, 27]",1
"This ‘ appropriateness ’ of Kahlo 's aesthetic to contemporary debate has tended to remove her work from its historical context , to stress the collective and the cross-cultural .","[23, 24]",1
"The showroom was neither large nor small , decorated in muted shades of aubergine which would not detract from the clothes .","[10, 11]",0
"She never used it , having got some of the plumbing details wrong .","[11, 12]",1
"Her ‘ Mexicanness ’ has become a stylistic gloss , decorative , colourful , pretty , even individualistic .","[7, 8]",0
See look !,"[1, 2]",0
There are in all governments between the Treasury and spending ministers .,"[4, 5]",0
"In addition , the question whether the cultures and values of the black communities , their family structures , and their political attitudes ‘ bred violence ’ was constantly raised ( van Dijk , 1988 ) .","[22, 23]",1
"The doctors point out in the British Medical Journal that , though crack dependency is not a direct risk factor for Aids , prostitutes ‘ trying to maintain expensive crack habits may be tempted into unsafe sex practices … which in turn may lead to an increase in the spread of Aids ’ .","[27, 28]",1
"In a desperately competitive climate , where anyone bright and competent could go down the road and pick up a better paid job with kinder hours and more congenial working conditions from someone like British Telecom , the railways ran a service dependent on people who belonged to a narrow and inbred working culture , with outdated procedures of training and promotion , and an institutional reliance on overtime working , whose wholly disgraceful dimensions are symbolised by the fact that maximum weekly hours were only recently cut to 72 hours a week .","[73, 74]",0
"Since it is the equation formula that needs to be satisfied , we should choose the potential as a vector ( called , not without logic , the vector potential ) , defined by the equation formula .","[36, 37]",1
"For therapeutic and professional staff to reflect the cultural backgrounds of the children , and that for all children , including those with special needs , their day-care environment and activities to express a consciousness of the multicultural society in Islington .","[32, 33]",1
"After all , it was the death of our people in these situations that has brought us together . ’","[12, 13]",1
"Two days later , Clare 's mind was unexpectedly diverted from her personal problems — no job , no man — when the CND office telephoned to ask her for voluntary evening help : they were organizing another protest after a nuclear accident .","[25, 26]",1
